gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cancertype
ENSG00000167244	76.5458426824544	-4.10739765244161	0.5125062821917	-8.01433620457605	1.10733422519839e-15	9.081247980852e-12	DLBC
ENSG00000178971	305.199638017526	3.84108415429718	0.528026820581538	7.27441108023042	3.47934966215675e-13	1.42670732896738e-09	DLBC
ENSG00000165757	128.357724955893	-2.26069497670537	0.314193819534121	-7.19522420923963	6.23582095705139e-13	1.70466558895928e-09	DLBC
ENSG00000141519	75.0557981756458	3.90327765102978	0.556687355354456	7.01161543097106	2.35582009117846e-12	4.83002014193864e-09	DLBC
ENSG00000232196	209.681919607268	3.92063528169959	0.565019742442571	6.93893502685543	3.9506676543698e-12	6.47988508669734e-09	DLBC
ENSG00000270188	161.889585554394	3.4560305515295	0.532695688292568	6.48781401367637	8.70906930902972e-11	1.19038462338921e-07	DLBC
ENSG00000113657	16.7229075908153	-2.2398866320422	0.348977098998618	-6.41843444303225	1.37682873426027e-10	1.6130532070955e-07	DLBC
ENSG00000177469	118.01502601547	-2.20961869556465	0.346261098883041	-6.38136568818262	1.7551562128173e-10	1.79925451266434e-07	DLBC
ENSG00000256222	848.695127729888	3.25814448892703	0.523003211099978	6.22968352732389	4.67378345534005e-10	4.25885534636042e-07	DLBC
ENSG00000166923	19.6635378540883	2.89640098433958	0.47673057856561	6.07555108601234	1.23562634036998e-09	1.01333716173742e-06	DLBC
ENSG00000116016	90.6027250008638	-2.01342763347953	0.332670289563551	-6.05232176315192	1.42772930647274e-09	1.06443709476209e-06	DLBC
ENSG00000269028	98839.9887749359	3.07696611696508	0.510200449383369	6.03089652446194	1.63052569754009e-09	1.07811728243915e-06	DLBC
ENSG00000112782	15.3294627328547	-2.2031124947252	0.365765254684953	-6.02329627132796	1.70900191095098e-09	1.07811728243915e-06	DLBC
ENSG00000256892	135.96826078083	3.01898823437171	0.50414486892885	5.98833474351552	2.12000392798147e-09	1.24186801524115e-06	DLBC
ENSG00000168309	69.3421592988637	-2.15474692021179	0.362373310209554	-5.94620756966274	2.74426118197133e-09	1.50037906355646e-06	DLBC
ENSG00000197077	7.66627641037621	-1.8541531546212	0.314494617678404	-5.89565941798477	3.73188010191961e-09	1.91282179474017e-06	DLBC
ENSG00000256618	12074.0636576354	2.91595815726944	0.501730103967632	5.81180625641223	6.18023430357438e-09	2.98141773668315e-06	DLBC
ENSG00000132622	10.5044476603099	-2.16714130714573	0.380103171477996	-5.70145547252078	1.18788766713907e-08	5.41214819900415e-06	DLBC
ENSG00000105974	21.3297219877693	-1.35968434135422	0.240297066044528	-5.6583476599846	1.52837293239754e-08	6.59694022031169e-06	DLBC
ENSG00000110841	34.3730210529699	-1.60570747907672	0.288699546739315	-5.56186352632766	2.66908991828045e-08	1.0944603209909e-05	DLBC
ENSG00000162817	69.9662929348604	-1.76801522316884	0.319984244089808	-5.52531962377693	3.2888631646016e-08	1.28437937204275e-05	DLBC
ENSG00000115306	503.925852494472	-1.31390748024582	0.240555756161225	-5.46196649464172	4.70888968110933e-08	1.75534564885353e-05	DLBC
ENSG00000198844	8.48215371549265	-2.22501167869986	0.410785294732272	-5.41648327540546	6.07826732941253e-08	2.16729871167444e-05	DLBC
ENSG00000174059	17.2923604116583	-1.87709969256423	0.353109440822291	-5.31591477189905	1.06122816442993e-07	3.62630507353744e-05	DLBC
ENSG00000171992	129.756430579202	-1.79473763601937	0.338673973080183	-5.2993078260385	1.16242512106472e-07	3.7188369046318e-05	DLBC
ENSG00000142002	92.1213224607186	1.97320366366667	0.372532984376247	5.29672202575703	1.17899962834321e-07	3.7188369046318e-05	DLBC
ENSG00000065054	217.465729567016	-1.89525832376846	0.359484824448157	-5.27215113093538	1.3483397303774e-07	4.09545708475003e-05	DLBC
ENSG00000111077	13.8168106957836	-1.96974886857946	0.374308835015294	-5.26236274518868	1.42215826094141e-07	4.16539996356445e-05	DLBC
ENSG00000076067	30.1941674581499	-1.68462790498064	0.322380102616423	-5.22559516331274	1.73595808460256e-07	4.82721082132205e-05	DLBC
ENSG00000099260	14.6896555870807	-1.92910710112046	0.369388302548211	-5.22243689854983	1.76583739348447e-07	4.82721082132205e-05	DLBC
ENSG00000182809	13.5151977844966	-1.60347104435375	0.308464272954748	-5.19823909911596	2.0118524631707e-07	5.3223232420848e-05	DLBC
ENSG00000255823	75692.7538386019	2.72300343779437	0.524749004788654	5.18915407736901	2.11251549239822e-07	5.41398111036182e-05	DLBC
ENSG00000024422	21.1595349271924	-1.38663289899495	0.268608607253648	-5.1622802157101	2.43959729407803e-07	6.06276891173756e-05	DLBC
ENSG00000197746	964.477444993866	0.930372869669775	0.183657818233044	5.06579506726592	4.06699267570351e-07	9.80982556866013e-05	DLBC
ENSG00000256045	10578.3909198253	2.5618260685186	0.511060639362118	5.01276340067228	5.3653854380109e-07	0.000125718645648935	DLBC
ENSG00000189056	20.9955642231201	2.79081964711534	0.558663511181921	4.99552877761968	5.86747730735451e-07	0.000133664392771151	DLBC
ENSG00000175899	33.726688471357	-1.74221673761472	0.350776272741424	-4.96674625110405	6.80855818072095e-07	0.000147104152097053	DLBC
