gene_id	sample	zscores	ncounts
ENSG00000000938	BLCA_10_bladdercancer	3.4813553185581	85.5560477751624
ENSG00000002586	BLCA_8_bladdercancer	4.0991726895897	62.146234736474
ENSG00000003402	CONTROL_7_bladdercancer	4.7901608647144	102.648157737
ENSG00000004142	CONTROL_12_bladdercancer	3.33978461980333	54.6472234077817
ENSG00000004487	BLCA_4_bladdercancer	5.24557247078649	92.1043754985408
ENSG00000004487	BLCA_8_bladdercancer	5.20523555982578	91.316916347472
ENSG00000004487	BLCA_9_bladdercancer	3.98531547601966	70.4035581181077
ENSG00000004939	BLCA_6_bladdercancer	8.99144227436021	47.9244078481637
ENSG00000004939	BLCA_11_bladdercancer	9.09169054806065	49.992589403487
ENSG00000005108	BLCA_5_bladdercancer	3.24400694974055	91.8480287654057
ENSG00000005187	BLCA_5_bladdercancer	3.22840664869458	67.3552210946309
ENSG00000005339	CONTROL_11_bladdercancer	3.15710621584502	125.414274079013
ENSG00000005483	BLCA_8_bladdercancer	3.41222431368257	145.007881051773
ENSG00000005700	CONTROL_6_bladdercancer	3.37754369387123	84.8078934401306
ENSG00000006125	BLCA_4_bladdercancer	3.62935845898652	80.2057241183465
ENSG00000006459	BLCA_4_bladdercancer	4.0669016609466	42.4164887164332
ENSG00000006468	BLCA_4_bladdercancer	3.95749768110043	43.2978703001513
ENSG00000008083	BLCA_4_bladdercancer	4.13496978399603	74.4767438241789
ENSG00000008294	BLCA_2_bladdercancer	-3.44052282855364	74.4734673962796
ENSG00000008294	BLCA_5_bladdercancer	-4.08031165925588	61.2320191769372
ENSG00000008869	CONTROL_1_bladdercancer	3.63410605526117	43.0889508987606
ENSG00000009307	CONTROL_6_bladdercancer	4.10074213141028	418.567990204516
ENSG00000009307	BLCA_8_bladdercancer	3.86293998189661	526.763323004399
ENSG00000011114	CONTROL_5_bladdercancer	3.22405195034841	42.5380045625267
ENSG00000011304	BLCA_4_bladdercancer	3.79682939891129	92.8755843842941
ENSG00000011422	CONTROL_7_bladdercancer	6.07395956415803	49.7688037512728
ENSG00000011422	BLCA_6_bladdercancer	3.04185399046853	67.8929111182319
ENSG00000011422	BLCA_10_bladdercancer	3.26163079244585	88.889400285883
ENSG00000011422	BLCA_12_bladdercancer	3.72497717176124	156.501227727842
ENSG00000011600	CONTROL_7_bladdercancer	5.07099306920773	43.5477032823637
ENSG00000011600	BLCA_10_bladdercancer	3.73780668103327	152.223097989575
ENSG00000012223	CONTROL_1_bladdercancer	7.68738392253496	86.1779017975213
ENSG00000013306	BLCA_6_bladdercancer	3.46215845741195	91.8551150423137
ENSG00000013306	BLCA_11_bladdercancer	6.89647012246291	230.323001180351
ENSG00000013364	BLCA_10_bladdercancer	3.13212265384804	71.1115202287064
ENSG00000013441	BLCA_4_bladdercancer	3.92329205613985	47.0437420309532
ENSG00000013441	BLCA_6_bladdercancer	3.56416602924815	41.2682400914743
ENSG00000013441	BLCA_8_bladdercancer	4.08446027853965	49.8860931898227
ENSG00000013588	BLCA_8_bladdercancer	6.72967488398799	66.3738697525607
ENSG00000014216	CONTROL_5_bladdercancer	3.78855233789301	126.727805259194
ENSG00000014216	BLCA_2_bladdercancer	3.28294296635177	161.181861579091
ENSG00000015285	BLCA_10_bladdercancer	7.55034767370714	58.8892276893975
